t_valid,Za_v,Za_a,Ra,Xa,Zb_v,Zb_a,Rb,Xb,Zc_v,Zc_a,Rc,Xc
0.624,535.730927554837,-154.475389047924,-483.443738188426,-230.845789966303,563.537353149742,-145.80901125691,-466.140609892139,-316.681670142751,616.758706193202,-153.530326457263,-552.104142157835,-274.904197634874
0.625,522.198315824837,-151.192607171656,-457.573408657554,-251.629999681682,606.243504037299,-147.037477745853,-508.654451654587,-329.851231617216,589.451145832779,-155.691998817154,-537.193826654954,-242.642630070198
0.626,534.596613313331,-147.403310717988,-450.388840496252,-287.999012711024,624.844138927883,-150.721307863834,-545.021056071017,-305.585088627963,557.087861516849,-155.818392551769,-508.204325770226,-228.200019101325
0.627,573.421959357344,-145.747832652235,-473.972505368285,-322.742633731781,612.018919363525,-154.166504408445,-550.85630547269,-266.6917478661,531.083384485609,-153.891084539603,-476.891162489739,-233.718592362426
0.628,613.168134208573,-147.742001974707,-518.527671608447,-327.267802548838,582.349311244429,-155.896375869573,-531.573312334861,-237.824586450192,522.442126155011,-150.330293295074,-453.946489595937,-258.608506752763
0.629,624.204037525308,-151.58983878622,-549.027530320863,-296.983924502103,550.441342234896,-155.559807407906,-501.11830094315,-227.741343855707,541.461702798885,-146.767345452389,-452.906781198522,-296.742688439432
0.63,606.139234115155,-154.727024178214,-548.122021535155,-258.779869081662,527.262784654911,-153.205180857634,-470.648778607656,-237.688391128328,583.537581861132,-145.908178977355,-483.251021627411,-327.084942393258
0.631,574.922527443433,-156.00607587992,-525.242658062081,-233.786361265632,524.071476546893,-149.443658053981,-451.293489705973,-266.43028859168,618.648644520318,-148.556137110229,-527.801134923805,-322.726056183832
0.632,544.089360261975,-155.206534499182,-493.938092430809,-228.163083771452,549.56627513668,-146.253533615869,-456.966487088701,-305.294481518119,622.226980045457,-152.422498176032,-551.532930562302,-288.058746095042
0.633,524.336419243474,-152.451111593963,-464.885329776515,-242.508372440313,593.266174772696,-146.234505229614,-493.1936427188,-329.734415721482,599.820729524847,-155.19548822052,-544.483935697975,-251.638930482871
0.634,527.071291659726,-148.585951128175,-449.814773768593,-274.719522042685,622.439323348169,-149.403797070297,-535.780681602785,-316.811888147179,567.687017529947,-156.016327394829,-518.673673749781,-230.751316423012
0.635,558.51667575994,-145.908221948622,-462.530434296998,-313.059857616662,618.991321627986,-153.171077685564,-552.361923671324,-279.368146947491,538.379101514335,-154.758819533188,-486.975093677184,-229.580737618556
0.636,602.005241931818,-146.725769115073,-503.309012793109,-330.288281588391,593.10537398388,-155.544219114106,-539.892580983554,-245.54019151144,522.610832418856,-151.6397195226,-459.886077687,-248.247613706951
0.637,624.285753256885,-150.274642433548,-542.137334906947,-309.547753698051,560.658796452422,-155.903188921553,-511.801252200013,-228.905579412074,531.716060511286,-147.793013537395,-449.899943951355,-283.393735707424
0.638,614.390702217799,-153.850214940273,-551.504722134872,-270.77384739782,533.3970143843,-154.195816753331,-480.210393706411,-232.186030437706,568.355092574242,-145.771297765558,-469.915362898575,-319.698393751011
0.639,585.777913038593,-155.800902794938,-534.303601595798,-240.11544041483,522.205379617746,-150.764081970484,-455.684807379661,-255.048651878568,609.771003425033,-147.393649002174,-513.66662448135,-328.583742007889
0.64,553.567869387976,-155.696303737429,-504.508873055127,-227.833674041808,537.892613277802,-147.067156065959,-451.457767166482,-292.428363678829,624.591402861365,-151.173490467239,-547.194340415049,-301.152410493537
0.641,528.93266150992,-153.552889028503,-473.577668684479,-235.571543560214,578.529569766765,-145.798867244548,-478.484139757187,-325.191314606253,609.078707159557,-154.467011847106,-549.594416122085,-262.531615777189
0.642,522.973879714308,-149.881644287594,-452.367546675485,-262.42195330848,616.157889120331,-148.13354960862,-523.291169581158,-325.295090899949,578.602727525442,-155.969974638954,-528.456493591874,-235.615896493556
0.643,545.261719559295,-146.485551852331,-454.610112889533,-301.06475727877,623.446938005477,-152.005845934292,-550.500833779158,-292.634441781648,547.188926297568,-155.401225597965,-497.528802615466,-227.773597308174
0.644,588.350436964951,-146.0378018909,-487.981576307813,-328.679506299055,603.118477845489,-154.965792812958,-546.458699757899,-255.215179363544,525.639612295869,-152.842194579672,-467.689293014888,-239.924419794621
0.645,620.656153338414,-148.958583338939,-531.774951027285,-320.046031277947,571.38129416505,-156.016046810549,-522.047854065739,-232.255508841199,525.341848643947,-149.014902670502,-450.37621482695,-270.453920390867
0.646,620.679778746481,-152.789070578876,-551.98862854361,-283.81673964607,541.264817902804,-154.986667867734,-490.499278660541,-228.862536761359,553.898783805308,-146.065517781463,-459.556786599473,-309.210967773405
0.647,596.425383414398,-155.36820333969,-542.153626635522,-248.581341027363,523.449848460819,-152.044276039047,-462.368548083943,-245.38759055095,597.721625741902,-146.472373232916,-498.272458523063,-330.144966578206
0.648,564.057943255596,-155.959423118834,-515.129965266697,-229.787907066635,529.348748980034,-148.173033208419,-449.758296673201,-279.155104951257,623.515386326777,-149.851726334257,-539.171570571811,-313.154042722359
0.649,535.719613830246,-154.475680569034,-483.434703193262,-230.838455182128,563.53848788036,-145.808353032677,-466.137910371952,-316.687662905507,616.759349107826,-153.531457100816,-552.11014238311,-274.893589211556
0.65,522.183498061822,-151.192761326435,-457.5611016658,-251.621628423433,606.245454099735,-147.036549489439,-508.650743762056,-329.860533387827,589.450049887978,-155.693128216868,-537.19761066631,-242.631589879281
0.651,534.577579039779,-147.403120961707,-450.371850649986,-287.990250102566,624.847992804224,-150.72025806093,-545.018818405269,-305.596959565359,557.085048438708,-155.819517792026,-508.206241068192,-228.188886086276
0.652,573.398667228484,-145.746963122844,-473.948354982717,-322.736716827476,612.026268519341,-154.16524968433,-550.8570796819,-266.707013634883,531.080449231882,-153.892211533723,-476.893123822419,-233.707920292045
0.653,613.144639207032,-147.740361643828,-518.498433721709,-327.270106817681,582.361557973356,-155.89494853522,-531.578566350772,-237.842830460814,522.440600502099,-150.331555577985,-453.95086124164,-258.597750630138
0.654,624.184539435326,-151.587816375899,-548.999897629121,-296.994026325959,550.45707800947,-155.558348723817,-501.126828333738,-227.760612606509,541.460962476261,-146.768892990592,-452.914176690223,-296.730049773758
0.655,606.123241134596,-154.724997047475,-548.098403577838,-258.792433117611,527.279497317493,-153.203722935587,-470.657648321044,-237.707901358564,583.535133956686,-145.909902989995,-483.25883604568,-327.069029328094
0.656,574.908074116456,-156.004136013919,-525.221538249269,-233.798266553378,524.088514798494,-149.442114657802,-451.300984528026,-266.451107537059,618.643624805814,-148.557733487112,-527.805843872018,-322.708731966497
0.657,544.075468200324,-155.204622354689,-493.917866248839,-228.173741910841,549.58563528568,-146.251912106903,-456.973944601765,-305.318169239021,622.221092968018,-152.423861071532,-551.534564179135,-288.04290140541
0.658,524.322948384964,-152.44913976059,-464.865040308066,-242.518140563714,593.289861364984,-146.233054229654,-493.20498291545,-329.760070999891,599.815186963853,-155.196698528391,-544.484219883283,-251.625103697097
0.659,527.058428338502,-148.583852479947,-449.793733343034,-274.72929281019,622.465479904045,-149.402739315353,-535.797347433606,-316.835092998368,567.68231822192,-156.017463180545,-518.673954263572,-230.739124533321
0.66,558.504844322191,-145.905959946707,-462.508276692881,-313.071485641756,619.016650585588,-153.170322141818,-552.380842021983,-279.38686273568,538.375595574781,-154.759952369132,-486.976461562602,-229.569614266497
0.661,601.995584357749,-146.723331109841,-503.286884138715,-330.30439875995,593.129188061785,-155.543571198274,-539.911481707877,-245.556155799111,522.608137085971,-151.640929049513,-459.888946287125,-248.23662508056
0.662,624.279932982876,-150.272064885733,-542.11835456082,-309.569256182479,560.681761890391,-155.902558579211,-511.819697908436,-228.920586556629,531.712616121187,-147.794299523543,-449.903390086529,-283.381802046437
0.663,614.388903289261,-153.847623449891,-551.490859695594,-270.797998805744,533.419372215322,-154.195187125537,-480.227970524494,-232.201040007391,568.349032683875,-145.772472834007,-469.91690905387,-319.685347706075
0.664,585.777580905078,-155.798431228005,-534.292940301642,-240.13835227808,522.226868644295,-150.763395787399,-455.700504389275,-255.06460482275,609.76263068682,-147.394480011091,-513.664336955157,-328.571780167638
0.665,553.565304203639,-155.693937180264,-504.497124328143,-227.853456332577,537.913609931839,-147.066249132361,-451.470760754549,-292.446924985734,624.582986314668,-151.174019267416,-547.189746182211,-301.143302211416
0.666,528.92580584706,-153.550414674646,-473.561356881821,-235.5889415045,578.552269809899,-145.797643987884,-478.495971100307,-325.21429018873,609.070785660924,-154.467444533431,-549.589250803716,-262.524050987
0.667,522.963871261623,-149.878815887928,-452.345934723652,-262.43926151384,616.183951403736,-148.132279572829,-523.306092758346,-325.320450094235,578.594679863352,-155.970404788383,-528.450912255528,-235.608652011075
